plantID,pop,site,elv_pt,pop_slp,est_25,nrt_25,tpi_25,tri_25,plcv_25,prcv_25,aspect.cat
1100,NorthEast,jones,-0.29884961247444153,22.65832078830146,0.24202221041525607,0.7701208740589575,-0.01381382756406623,0.02259834435719262,-0.04227467530399897,-0.5974501106235678,north
1099,NorthEast,jones,-0.27677199244499207,22.65832078830146,0.2618797797695221,0.7477895232165942,-0.01939104023682006,0.02516689136205612,-0.06421081207587809,-0.2739169348773074,north
1101,NorthEast,jones,-0.2207239866256714,22.65832078830146,0.18984990513286024,0.5643902929545311,-0.01966881110221032,0.02833240315795387,-0.2465271192588684,-0.284308351231854,north
1102,NorthEast,jones,-0.20676790177822113,22.65832078830146,0.15707788544100343,0.6006025233704669,-0.02806056481017271,0.0360703288860786,-0.2793372469193954,-0.64835602367116,north
1103,NorthEast,jones,-0.18413031101226807,22.65832078830146,0.2456283841746746,0.5681451959708226,-0.01496310412396983,0.0243155115893152,-0.3757366071179353,-0.6021650776070442,north
1104,NorthEast,jones,-0.2023632675409317,22.65832078830146,0.31919198544370925,0.5497626030805928,-0.01050850157839355,0.02308180874989832,-0.1854044467110707,-0.37342945171209824,north
1105,NorthEast,jones,-0.25780266523361206,22.65832078830146,0.2914566979328321,0.5640325488753619,-0.00169033155315441,0.02249405306763948,0.00477994574328416,-0.20800802242743277,north
1106,NorthEast,jones,-0.2540527880191803,22.65832078830146,0.3197510108268822,0.6020008511636247,-0.00614090083807784,0.02329354999230029,-0.1225436990373455,-0.3823820635484491,north
1107,NorthEast,jones,-0.28080421686172485,22.65832078830146,0.28809453785656913,0.44489107493521207,-0.00162832668969067,0.02846333797445013,0.31631649051668015,0.09877420329702316,north
1108,NorthEast,jones,-0.266946941614151,22.65832078830146,0.2811329760518891,0.5075794234680672,8.610472627595074e-4,0.02641983227308729,0.1192251644470566,-0.2728763079253038,north
1109,NorthEast,jones,-0.2633305490016937,22.65832078830146,0.28016940264458695,0.5210058530981894,-0.00234873190629598,0.02677408255186493,-0.18861633114276444,-0.6140468689507519,north
1110,NorthEast,jones,-0.2547776401042938,22.65832078830146,0.33760399111609096,0.593883431688166,-0.00609726845683871,0.02585648808434432,-0.24090944455504043,-0.7119279061637213,north
1111,NorthEast,jones,-0.27630284428596497,22.65832078830146,0.25544482634541904,0.5403755604883278,-0.00282687279852411,0.02836028886302735,-0.05959143552343451,-0.6668199667821635,north
1112,NorthEast,jones,-0.2313319593667984,22.65832078830146,0.2470149378825593,0.7278911617139502,-0.01451862053600707,0.01978029607007065,-0.2176359553043806,-0.1756767825603181,north
1113,NorthEast,jones,-0.2086199522018433,22.65832078830146,0.23793345008111164,0.7138827814109782,0.00192125848232336,0.01070780132130099,-0.09567277622571818,-0.08527626444613946,north
1114,NorthEast,jones,-0.27667638659477234,22.65832078830146,0.27841458280114206,0.6107473868351594,-0.01930563966122091,0.02448449455832344,-0.05073589356177797,0.08818264615846837,north
1115,NorthEast,jones,-0.2800017297267914,22.65832078830146,0.17711998760848183,0.6369474039728985,0.00158909156092267,0.01931448387236986,-0.24415683363103663,0.27569220344744094,north
1116,NorthEast,jones,-0.14022259414196014,22.65832078830146,0.08172554354270818,0.6556086138532395,-0.00497629250788878,0.02058665218076021,-0.46305188807580727,0.21435120756565543,north
1117,NorthEast,jones,-0.11523012816905975,22.65832078830146,0.12563736681548604,0.6394388940750578,7.297528199796768e-4,0.01893338522403126,-0.13540611311652268,0.2585576938695965,north
1119,NorthEast,jones,-0.19507162272930145,22.65832078830146,0.03432047325073478,0.651897466280161,-0.01867847258427746,0.02796184857762471,-0.5093594890906155,-0.18258752590422545,north
1118,NorthEast,jones,-0.14126425981521606,22.65832078830146,0.09303428501981052,0.6600278604806481,-0.00733621350627981,0.01655566675126948,0.00308367087045402,-0.00338085453960252,north
1120,NorthEast,jones,-0.15927505493164062,22.65832078830146,0.07739357658457525,0.692557678237782,-0.01837166872644972,0.02173510980485327,0.4312868961641055,-0.25462682533505593,north
